%
% index = 700, name = bbob_f002_i02_d03__bbob_f015_i04_d03
% instance = 1, reference value = 9.991165106609950e-01
% function evaluation | indicator value | target hit
1	9.998633331325723e-01	1.000000000000000e+00
3	9.991165563828551e-01	1.000000000000000e+00
4	3.263692221052199e-01	3.981071705534970e-01
5	2.202167950398374e-01	2.511886431509580e-01
6	2.202167950398374e-01	2.511886431509580e-01
%
% index = 701, name = bbob_f002_i03_d03__bbob_f015_i05_d03
% instance = 2, reference value = 9.341701718055470e-01
% function evaluation | indicator value | target hit
1	1.464880736394192e+00	1.584893192461113e+00
2	9.679512947770372e-01	1.000000000000000e+00
3	9.679512947770372e-01	1.000000000000000e+00
6	9.679512947770372e-01	1.000000000000000e+00
%
% index = 702, name = bbob_f002_i07_d03__bbob_f015_i08_d03
% instance = 3, reference value = 9.437442071850750e-01
% function evaluation | indicator value | target hit
1	8.574623657350944e-01	1.000000000000000e+00
2	6.718567320207283e-01	7.943282347242810e-01
3	6.718567320207283e-01	7.943282347242810e-01
4	5.612192901820314e-01	6.309573444801930e-01
6	5.434665977206921e-01	6.309573444801930e-01
%
% index = 703, name = bbob_f002_i09_d03__bbob_f015_i10_d03
% instance = 4, reference value = 9.978255491720830e-01
% function evaluation | indicator value | target hit
1	1.091783304688659e+00	1.258925411794167e+00
3	1.053731481687427e+00	1.258925411794167e+00
6	1.034770309950418e+00	1.258925411794167e+00
%
% index = 704, name = bbob_f002_i11_d03__bbob_f015_i12_d03
% instance = 5, reference value = 9.533424731931280e-01
% function evaluation | indicator value | target hit
1	4.856432587177198e-01	5.011872336272720e-01
3	4.777187569622154e-01	5.011872336272720e-01
4	3.342465206436758e-01	3.981071705534970e-01
6	3.342465206436758e-01	3.981071705534970e-01
%
% index = 705, name = bbob_f002_i13_d03__bbob_f015_i14_d03
% instance = 6, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.004069197272004e+00	1.258925411794167e+00
3	1.000315068685939e+00	1.258925411794167e+00
4	9.104246353447607e-01	1.000000000000000e+00
5	7.773975194984477e-01	7.943282347242810e-01
6	7.773975194984477e-01	7.943282347242810e-01
%
% index = 706, name = bbob_f002_i15_d03__bbob_f015_i16_d03
% instance = 7, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.000778769953417e+00	1.258925411794167e+00
2	9.439878704173684e-01	1.000000000000000e+00
3	9.439878704173684e-01	1.000000000000000e+00
4	7.898679428412323e-01	7.943282347242810e-01
6	7.309804120091923e-01	7.943282347242810e-01
%
% index = 707, name = bbob_f002_i17_d03__bbob_f015_i18_d03
% instance = 8, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.000001867559891e+00	1.258925411794167e+00
3	8.755693235427917e-01	1.000000000000000e+00
6	8.755693235427917e-01	1.000000000000000e+00
%
% index = 708, name = bbob_f002_i19_d03__bbob_f015_i21_d03
% instance = 9, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.000000948827310e+00	1.258925411794167e+00
3	9.506287240164135e-01	1.000000000000000e+00
6	9.506287240164135e-01	1.000000000000000e+00
%
% index = 709, name = bbob_f002_i21_d03__bbob_f015_i22_d03
% instance = 10, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.130798822940003e+00	1.258925411794167e+00
3	1.070123819329733e+00	1.258925411794167e+00
6	1.049535159467448e+00	1.258925411794167e+00
