%
% index = 3260, name = bbob_f017_i02_d40__bbob_f021_i04_d40
% instance = 1, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.000052952378764e+00	1.258925411794167e+00
8	9.920348232103179e-01	1.000000000000000e+00
40	9.913232655500250e-01	1.000000000000000e+00
80	9.913232655500250e-01	1.000000000000000e+00
%
% index = 3261, name = bbob_f017_i03_d40__bbob_f021_i05_d40
% instance = 2, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.001972166141488e+00	1.258925411794167e+00
17	9.992555144058565e-01	1.000000000000000e+00
40	9.990886195690428e-01	1.000000000000000e+00
80	9.989957580120180e-01	1.000000000000000e+00
%
% index = 3262, name = bbob_f017_i07_d40__bbob_f021_i08_d40
% instance = 3, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.000218009465253e+00	1.258925411794167e+00
40	1.000039434353025e+00	1.258925411794167e+00
58	9.994907994891357e-01	1.000000000000000e+00
80	9.682027836071987e-01	1.000000000000000e+00
%
% index = 3263, name = bbob_f017_i09_d40__bbob_f021_i10_d40
% instance = 4, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.022581353867610e+00	1.258925411794167e+00
10	9.985763058397467e-01	1.000000000000000e+00
40	9.985763058397467e-01	1.000000000000000e+00
80	9.982359892644017e-01	1.000000000000000e+00
%
% index = 3264, name = bbob_f017_i11_d40__bbob_f021_i12_d40
% instance = 5, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	9.959517349856921e-01	1.000000000000000e+00
40	9.948526866265405e-01	1.000000000000000e+00
80	9.948143638083800e-01	1.000000000000000e+00
%
% index = 3265, name = bbob_f017_i13_d40__bbob_f021_i14_d40
% instance = 6, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.009577741688611e+00	1.258925411794167e+00
40	1.005550298743865e+00	1.258925411794167e+00
80	1.005550298743865e+00	1.258925411794167e+00
%
% index = 3266, name = bbob_f017_i15_d40__bbob_f021_i16_d40
% instance = 7, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.004223311898755e+00	1.258925411794167e+00
40	1.000123193546963e+00	1.258925411794167e+00
69	9.976996391916496e-01	1.000000000000000e+00
80	9.966587808157106e-01	1.000000000000000e+00
%
% index = 3267, name = bbob_f017_i17_d40__bbob_f021_i18_d40
% instance = 8, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.000004786558039e+00	1.258925411794167e+00
10	9.999108672459299e-01	1.000000000000000e+00
40	9.965267331823019e-01	1.000000000000000e+00
80	9.956615692345000e-01	1.000000000000000e+00
%
% index = 3268, name = bbob_f017_i19_d40__bbob_f021_i21_d40
% instance = 9, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.045294498477155e+00	1.258925411794167e+00
32	9.997080202076968e-01	1.000000000000000e+00
40	9.997080202076968e-01	1.000000000000000e+00
80	9.997080202076968e-01	1.000000000000000e+00
%
% index = 3269, name = bbob_f017_i21_d40__bbob_f021_i22_d40
% instance = 10, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.000031522593913e+00	1.258925411794167e+00
7	9.998497818465441e-01	1.000000000000000e+00
40	9.910848476641596e-01	1.000000000000000e+00
80	9.859352802806135e-01	1.000000000000000e+00
