%
% index = 1740, name = bbob_f001_i02_d10__bbob_f021_i04_d10
% instance = 1, reference value = 8.796406867922260e-01
% function evaluation | indicator value | target hit
1	8.905925874713587e-01	1.000000000000000e+00
10	8.421512306394908e-01	1.000000000000000e+00
20	8.421512306394908e-01	1.000000000000000e+00
50	8.381523292863440e-01	1.000000000000000e+00
100	8.362581373030055e-01	1.000000000000000e+00
%
% index = 1741, name = bbob_f001_i03_d10__bbob_f021_i05_d10
% instance = 2, reference value = 7.984539799065900e-01
% function evaluation | indicator value | target hit
1	8.036150164765042e-01	1.000000000000000e+00
5	7.940778955275638e-01	7.943282347242810e-01
10	7.912085214310670e-01	7.943282347242810e-01
20	7.601074060370444e-01	7.943282347242810e-01
50	7.254458606390101e-01	7.943282347242810e-01
100	7.062058632509465e-01	7.943282347242810e-01
%
% index = 1742, name = bbob_f001_i07_d10__bbob_f021_i08_d10
% instance = 3, reference value = 7.108017687741960e-01
% function evaluation | indicator value | target hit
1	7.261796023417660e-01	7.943282347242810e-01
10	7.077756119378728e-01	7.943282347242810e-01
20	7.077756119378728e-01	7.943282347242810e-01
50	7.077756119378728e-01	7.943282347242810e-01
100	7.047159607143938e-01	7.943282347242810e-01
%
% index = 1743, name = bbob_f001_i09_d10__bbob_f021_i10_d10
% instance = 4, reference value = 9.042743558257810e-01
% function evaluation | indicator value | target hit
1	9.044933932491591e-01	1.000000000000000e+00
10	9.044933932491591e-01	1.000000000000000e+00
20	8.923089264769773e-01	1.000000000000000e+00
50	8.791246350559628e-01	1.000000000000000e+00
52	7.818955084361272e-01	7.943282347242810e-01
100	7.818955084361272e-01	7.943282347242810e-01
%
% index = 1744, name = bbob_f001_i11_d10__bbob_f021_i12_d10
% instance = 5, reference value = 8.428036959575830e-01
% function evaluation | indicator value | target hit
1	7.897579122122540e-01	7.943282347242810e-01
10	7.897579122122540e-01	7.943282347242810e-01
20	7.897579122122540e-01	7.943282347242810e-01
50	7.832741187333112e-01	7.943282347242810e-01
100	7.802986317546279e-01	7.943282347242810e-01
%
% index = 1745, name = bbob_f001_i13_d10__bbob_f021_i14_d10
% instance = 6, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.061349498347892e+00	1.258925411794167e+00
10	1.021533869486709e+00	1.258925411794167e+00
20	1.021533869486709e+00	1.258925411794167e+00
50	1.021533869486709e+00	1.258925411794167e+00
100	1.009558396956749e+00	1.258925411794167e+00
%
% index = 1746, name = bbob_f001_i15_d10__bbob_f021_i16_d10
% instance = 7, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.012037894352202e+00	1.258925411794167e+00
10	1.000869181436518e+00	1.258925411794167e+00
20	1.000273819837102e+00	1.258925411794167e+00
35	9.788672008568047e-01	1.000000000000000e+00
50	9.782173270215917e-01	1.000000000000000e+00
100	9.744120553664763e-01	1.000000000000000e+00
%
% index = 1747, name = bbob_f001_i17_d10__bbob_f021_i18_d10
% instance = 8, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.000228609913735e+00	1.258925411794167e+00
2	9.983712598388796e-01	1.000000000000000e+00
10	9.789460164410779e-01	1.000000000000000e+00
20	9.770610301585155e-01	1.000000000000000e+00
50	9.592494023991891e-01	1.000000000000000e+00
70	7.885952378222862e-01	7.943282347242810e-01
100	7.335205400723108e-01	7.943282347242810e-01
%
% index = 1748, name = bbob_f001_i19_d10__bbob_f021_i21_d10
% instance = 9, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.007122880215068e+00	1.258925411794167e+00
5	9.926444783852221e-01	1.000000000000000e+00
10	9.926444783852221e-01	1.000000000000000e+00
20	9.926444783852221e-01	1.000000000000000e+00
50	9.926444783852221e-01	1.000000000000000e+00
100	9.785139100327276e-01	1.000000000000000e+00
%
% index = 1749, name = bbob_f001_i21_d10__bbob_f021_i22_d10
% instance = 10, reference value = 1.000000000000000e+00
% function evaluation | indicator value | target hit
1	1.000412755302989e+00	1.258925411794167e+00
8	9.820727321584002e-01	1.000000000000000e+00
10	9.820727321584002e-01	1.000000000000000e+00
20	9.653883988424434e-01	1.000000000000000e+00
50	9.653883988424434e-01	1.000000000000000e+00
100	9.643414014613791e-01	1.000000000000000e+00
